_id,Emp_ID,Division,Business_Title,Cluster
EID-2733,LL-2733,Technology,Junior SQL Developer,Data-Engineering
EID-2745,LL-2745,Technology,Junior SQL Developer,Data-Engineering
EID-2757,LL-2757,Technology,Junior SQL Developer,Data-Engineering
EID-2765,LL-2765,Technology,Junior SQL Developer,Data-Engineering
EID-2769,LL-2769,Technology,Junior SQL Developer,Data-Engineering
EID-2732,LL-2732,Technology,Junior UX Designer & UI Developer,UX-Experience
EID-2744,LL-2744,Technology,Junior UX Designer & UI Developer,UX-Experience
EID-2756,LL-2756,Technology,Junior UX Designer & UI Developer,UX-Experience
EID-2764,LL-2764,Technology,Junior UX Designer & UI Developer,UX-Experience
EID-2768,LL-2768,Technology,Junior UX Designer & UI Developer,UX-Experience
EID-2734,LL-2734,Technology,Junior Web Designer,UX-Experience
EID-2746,LL-2746,Technology,Junior Web Designer,UX-Experience
EID-2758,LL-2758,Technology,Junior Web Designer,UX-Experience
EID-2766,LL-2766,Technology,Junior Web Designer,UX-Experience
EID-2770,LL-2770,Technology,Junior Web Designer,UX-Experience
EID-2735,LL-2735,Technology,Junior Web Developer,Engineering
EID-3162,LL-3162,Logistics,Distribution Manager,Procurement
EID-3163,LL-3163,Logistics,Transport Planner,Packaging
EID-3164,LL-3164,Logistics,Materials Technician,Quality-Assurance
EID-3165,LL-3165,Logistics,Production Manager,Transportation
EID-3166,LL-3166,Logistics,Safety Manager,Warehousing
EID-3167,LL-3167,Logistics,Maintenance Manager,Logistic-Operations
EID-3168,LL-3168,Logistics,Distribution Manager,Procurement
EID-3169,LL-3169,Logistics,Transport Planner,Packaging
EID-3170,LL-3170,Logistics,Materials Technician,Quality-Assurance
EID-3171,LL-3171,Logistics,Production Manager,Transportation
EID-3172,LL-3172,Logistics,Safety Manager,Warehousing
EID-3173,LL-3173,Logistics,Maintenance Manager,Logistic-Operations
EID-3174,LL-3174,Logistics,Distribution Manager,Procurement
EID-3175,LL-3175,Logistics,Transport Planner,Packaging
EID-3176,LL-3176,Logistics,Materials Technician,Quality-Assurance
EID-3177,LL-3177,Logistics,Production Manager,Transportation
EID-3178,LL-3178,Logistics,Safety Manager,Warehousing
EID-3179,LL-3179,Logistics,Maintenance Manager,Logistic-Operations
EID-3180,LL-3180,Logistics,Distribution Manager,Procurement
EID-3181,LL-3181,Logistics,Transport Planner,Packaging
EID-3182,LL-3182,Logistics,Materials Technician,Quality-Assurance
EID-3183,LL-3183,Logistics,Production Manager,Transportation
EID-3184,LL-3184,Logistics,Safety Manager,Warehousing
EID-3185,LL-3185,Logistics,Maintenance Manager,Logistic-Operations
EID-3186,LL-3186,Logistics,Distribution Manager,Procurement
EID-3187,LL-3187,Logistics,Transport Planner,Packaging
EID-3188,LL-3188,Logistics,Materials Technician,Quality-Assurance
EID-3189,LL-3189,Logistics,Production Manager,Transportation
EID-3190,LL-3190,Logistics,Safety Manager,Warehousing
EID-3191,LL-3191,Logistics,Maintenance Manager,Logistic-Operations
EID-3192,LL-3192,Logistics,Distribution Manager,Procurement
EID-3193,LL-3193,Logistics,Transport Planner,Packaging
EID-3194,LL-3194,Logistics,Materials Technician,Quality-Assurance
EID-3195,LL-3195,Logistics,Production Manager,Transportation
EID-3196,LL-3196,Logistics,Safety Manager,Warehousing
EID-3197,LL-3197,Logistics,Maintenance Manager,Logistic-Operations
EID-3198,LL-3198,Logistics,Distribution Manager,Procurement
EID-3199,LL-3199,Logistics,Transport Planner,Packaging
EID-3200,LL-3200,Logistics,Materials Technician,Quality-Assurance
EID-3201,LL-3201,Logistics,Production Manager,Transportation
EID-3202,LL-3202,Logistics,Safety Manager,Warehousing
EID-3203,LL-3203,Logistics,Maintenance Manager,Logistic-Operations
EID-3204,LL-3204,Logistics,Distribution Manager,Procurement
EID-3205,LL-3205,Logistics,Transport Planner,Packaging
EID-3206,LL-3206,Logistics,Materials Technician,Quality-Assurance
EID-3207,LL-3207,Logistics,Production Manager,Transportation
EID-3208,LL-3208,Logistics,Safety Manager,Warehousing
EID-3209,LL-3209,Logistics,Maintenance Manager,Logistic-Operations
EID-3210,LL-3210,Logistics,Distribution Manager,Procurement
EID-3211,LL-3211,Logistics,Transport Planner,Packaging
EID-3212,LL-3212,Logistics,Materials Technician,Quality-Assurance
EID-3213,LL-3213,Logistics,Production Manager,Transportation
EID-3214,LL-3214,Logistics,Safety Manager,Warehousing
EID-3215,LL-3215,Logistics,Maintenance Manager,Logistic-Operations
EID-3216,LL-3216,Logistics,Distribution Manager,Procurement
EID-3217,LL-3217,Logistics,Transport Planner,Packaging
EID-3218,LL-3218,Logistics,Materials Technician,Quality-Assurance
EID-3219,LL-3219,Logistics,Production Manager,Transportation
EID-3220,LL-3220,Logistics,Safety Manager,Warehousing
EID-3221,LL-3221,Logistics,Maintenance Manager,Logistic-Operations
EID-3222,LL-3222,Logistics,Distribution Manager,Procurement
EID-3223,LL-3223,Logistics,Transport Planner,Packaging
EID-3224,LL-3224,Logistics,Materials Technician,Quality-Assurance
EID-3225,LL-3225,Logistics,Production Manager,Transportation
EID-3226,LL-3226,Logistics,Safety Manager,Warehousing
EID-3227,LL-3227,Logistics,Maintenance Manager,Logistic-Operations
EID-3228,LL-3228,Logistics,Distribution Manager,Procurement
EID-3229,LL-3229,Logistics,Transport Planner,Packaging
EID-3230,LL-3230,Logistics,Materials Technician,Quality-Assurance
EID-3231,LL-3231,Logistics,Production Manager,Transportation
EID-3232,LL-3232,Logistics,Safety Manager,Warehousing
EID-3233,LL-3233,Logistics,Maintenance Manager,Logistic-Operations
EID-3234,LL-3234,Logistics,Distribution Manager,Procurement
EID-3235,LL-3235,Logistics,Transport Planner,Packaging
EID-3236,LL-3236,Logistics,Materials Technician,Quality-Assurance
EID-3237,LL-3237,Logistics,Production Manager,Transportation
EID-3238,LL-3238,Logistics,Safety Manager,Warehousing
EID-3239,LL-3239,Logistics,Maintenance Manager,Logistic-Operations
EID-2548,LL-2548,Marketing,Sales Representative Specialist,Product-Management
EID-2552,LL-2552,Marketing,Sales Specialist,Product-Management
EID-2570,LL-2570,Marketing,Sales Specialist,Product-Management
EID-2561,LL-2561,Marketing,Sales Specialist,Product-Management
EID-2591,LL-2591,Marketing,Sales Specialist,Product-Management
EID-2579,LL-2579,Marketing,Sales Specialist,Product-Management
EID-1832,LL-1832,Marketing,Sales Team Lead,Product-Management
EID-2863,LL-2863,Marketing,Sales Team Lead,Product-Management
EID-2247,LL-2247,Marketing,Sales Team Lead,Product-Management
EID-2856,LL-2856,Marketing,Sales Team Lead,Product-Management
EID-2879,LL-2879,Marketing,Sales Team Lead,Product-Management
EID-2886,LL-2886,Marketing,Sales Team Lead,Product-Management
EID-2902,LL-2902,Marketing,Sales Team Lead,Product-Management
EID-2909,LL-2909,Marketing,Sales Team Lead,Product-Management
EID-2912,LL-2912,Marketing,Sales Team Lead,Product-Management
EID-2228,LL-2228,Marketing,Senior Business Operations Expert,General-Marketing
EID-1265,LL-1265,Marketing,Senior Business Operations Expert,General-Marketing
EID-3997,LL-3997,Marketing,Senior Business Operations Expert,General-Marketing
EID-1229,LL-1229,Marketing,Senior business partner,People-Business-Partner
EID-1238,LL-1238,Marketing,Senior business partner,People-Business-Partner
EID-1224,LL-1224,Marketing,Senior Business Partner,People-Business-Partner
EID-3240,LL-3240,Marketing,Senior Business Partner,People-Business-Partner
EID-3241,LL-3241,Marketing,Senior business partner,People-Business-Partner
EID-3244,LL-3244,Marketing,Senior business partner,People-Business-Partner
EID-3265,LL-3265,Marketing,Senior Business Partner,People-Business-Partner
EID-3266,LL-3266,Marketing,Senior business partner,People-Business-Partner
EID-3269,LL-3269,Marketing,Senior business partner,People-Business-Partner
EID-3290,LL-3290,Marketing,Senior Business Partner,People-Business-Partner
EID-3291,LL-3291,Marketing,Senior business partner,People-Business-Partner
EID-3294,LL-3294,Marketing,Senior business partner,People-Business-Partner
EID-3309,LL-3309,Marketing,Senior Business Partner,People-Business-Partner
EID-3310,LL-3310,Marketing,Senior business partner,People-Business-Partner
EID-3313,LL-3313,Marketing,Senior business partner,People-Business-Partner
EID-2143,LL-2143,Marketing,Senior Customer Service Manager,Customer-Support
EID-1235,LL-1235,Marketing,Senior Customer Service Manager,Customer-Support
EID-3719,LL-3719,Marketing,Senior Customer Service Manager,Customer-Support
EID-3995,LL-3995,Marketing,Senior Customer Service Manager,Customer-Support
EID-2031,LL-2031,Marketing,Senior Financial Officer,General-Marketing
EID-1995,LL-1995,Marketing,Senior Financial Officer,General-Marketing
EID-2859,LL-2859,Marketing,Senior Financial Officer,General-Marketing
EID-1220,LL-1220,Marketing,Senior Financial Officer,General-Marketing
EID-2882,LL-2882,Marketing,Senior Financial Officer,General-Marketing
EID-2905,LL-2905,Marketing,Senior Financial Officer,General-Marketing
EID-3718,LL-3718,Marketing,Senior Financial Officer,General-Marketing
EID-3994,LL-3994,Marketing,Senior Financial Officer,General-Marketing
EID-1267,LL-1267,Marketing,Senior Human Resources Manager,HR-Operations
EID-1970,LL-1970,Marketing,Senior Human Resources Manager,HR-Operations
EID-3707,LL-3707,Marketing,Senior Human Resources Manager,HR-Operations
EID-3717,LL-3717,Marketing,Senior Human Resources Manager,HR-Operations
EID-3729,LL-3729,Marketing,Senior Human Resources Manager,HR-Operations
EID-3739,LL-3739,Marketing,Senior Human Resources Manager,HR-Operations
EID-1658,LL-1658,Marketing,Senior IT Security Officer,Marketing-Tech
EID-1434,LL-1434,Marketing,Senior IT Security Officer,Marketing-Tech
EID-3709,LL-3709,Marketing,Senior IT Security Officer,Marketing-Tech
EID-3712,LL-3712,Marketing,Senior IT Security Officer,Marketing-Tech
EID-3731,LL-3731,Marketing,Senior IT Security Officer,Marketing-Tech
EID-3734,LL-3734,Marketing,Senior IT Security Officer,Marketing-Tech
EID-1892,LL-1892,Marketing,Senior Logistics Manager,Logistic-Operations
EID-1850,LL-1850,Marketing,Senior Logistics Manager,Logistic-Operations
EID-3714,LL-3714,Marketing,Senior Logistics Manager,Logistic-Operations
EID-3716,LL-3716,Marketing,Senior Logistics Manager,Logistic-Operations
EID-3736,LL-3736,Marketing,Senior Logistics Manager,Logistic-Operations
EID-3738,LL-3738,Marketing,Senior Logistics Manager,Logistic-Operations
EID-2850,LL-2850,Marketing,Senior Manager Marketing,General-Marketing
EID-1260,LL-1260,Marketing,Senior Manager Marketing,General-Marketing
EID-1261,LL-1261,Marketing,Senior Manager Marketing,General-Marketing
EID-1262,LL-1262,Marketing,Senior Manager Marketing,General-Marketing
EID-1263,LL-1263,Marketing,Senior Manager Marketing,General-Marketing
EID-1258,LL-1258,Marketing,Senior Manager Marketing,General-Marketing
EID-2873,LL-2873,Marketing,Senior Manager Marketing,General-Marketing
EID-2896,LL-2896,Marketing,Senior Manager Marketing,General-Marketing
EID-3246,LL-3246,Marketing,Senior Manager Marketing,General-Marketing
EID-3247,LL-3247,Marketing,Senior Manager Marketing,General-Marketing
EID-3271,LL-3271,Marketing,Senior Manager Marketing,General-Marketing
EID-3272,LL-3272,Marketing,Senior Manager Marketing,General-Marketing
EID-3296,LL-3296,Marketing,Senior Manager Marketing,General-Marketing
EID-3297,LL-3297,Marketing,Senior Manager Marketing,General-Marketing
EID-3315,LL-3315,Marketing,Senior Manager Marketing,General-Marketing
EID-3316,LL-3316,Marketing,Senior Manager Marketing,General-Marketing
EID-3705,LL-3705,Marketing,Senior Manager Marketing,General-Marketing
EID-3706,LL-3706,Marketing,Senior Manager Marketing,General-Marketing
EID-3727,LL-3727,Marketing,Senior Manager Marketing,General-Marketing
EID-3728,LL-3728,Marketing,Senior Manager Marketing,General-Marketing
EID-1477,LL-1477,Marketing,Senior Manager of Technology,Marketing-Tech
EID-3710,LL-3710,Marketing,Senior Manager of Technology,Marketing-Tech
EID-3732,LL-3732,Marketing,Senior Manager of Technology,Marketing-Tech
EID-1639,LL-1639,Marketing,Senior Marketing Officer,General-Marketing
EID-2854,LL-2854,Marketing,Senior Marketing Officer,General-Marketing
EID-2877,LL-2877,Marketing,Senior Marketing Officer,General-Marketing
EID-2900,LL-2900,Marketing,Senior Marketing Officer,General-Marketing
EID-2264,LL-2264,Marketing,Senior Operating Officer,General-Marketing
EID-1503,LL-1503,Marketing,Senior Operating Officer,General-Marketing
EID-1341,LL-1341,Marketing,Senior Operating Officer,General-Marketing
EID-1824,LL-1824,Marketing,Senior Operating Officer,General-Marketing
EID-3711,LL-3711,Marketing,Senior Operating Officer,General-Marketing
EID-2630,LL-2630,Operations,Operation Officer,Operation-Management
EID-2085,LL-2085,Operations,Operations Assistance,Operation-Management
EID-1767,LL-1767,Operations,Operations Assistance,Operation-Management
EID-1535,LL-1535,Operations,Operations Assistance,Operation-Management
EID-2210,LL-2210,Operations,Operations Assistance,Operation-Management
EID-2367,LL-2367,Operations,Operations Assistance,Operation-Management
EID-2369,LL-2369,Operations,Operations Assistance,Operation-Management
EID-2378,LL-2378,Operations,Operations Assistance,Operation-Management
EID-2380,LL-2380,Operations,Operations Assistance,Operation-Management
EID-2381,LL-2381,Operations,Operations Assistance,Operation-Management
EID-2077,LL-2077,Operations,Operations Team Lead,Operation-Management
EID-1511,LL-1511,Operations,Operations Team Lead,Operation-Management
EID-1108,LL-1108,Operations,Operations Team Lead,Operation-Management
EID-1336,LL-1336,Operations,Operations Team Lead,Operation-Management
EID-1934,LL-1934,Operations,Operations Team Lead,Operation-Management
EID-2926,LL-2926,Operations,Operations Team Lead,Operation-Management
EID-2944,LL-2944,Operations,Operations Team Lead,Operation-Management
EID-2963,LL-2963,Operations,Operations Team Lead,Operation-Management
EID-3341,LL-3341,Operations,Operations Team Lead,Operation-Management
EID-3367,LL-3367,Operations,Operations Team Lead,Operation-Management
EID-3393,LL-3393,Operations,Operations Team Lead,Operation-Management
EID-3746,LL-3746,Operations,Operations Team Lead,Operation-Management
EID-3772,LL-3772,Operations,Operations Team Lead,Operation-Management
EID-1048,LL-1048,Operations,People Business Partner,People-Business-Partner
EID-2913,LL-2913,Operations,People Business Partner,People-Business-Partner
EID-2950,LL-2950,Operations,People Business Partner,People-Business-Partner
EID-1734,LL-1734,Operations,Production Assistance,Product-Management
EID-1451,LL-1451,Operations,Production Assistance,Product-Management
EID-1947,LL-1947,Operations,Production Assistance,Product-Management
EID-2350,LL-2350,Operations,Production Assistance,Product-Management
EID-2363,LL-2363,Operations,Production Assistance,Product-Management
EID-2373,LL-2373,Operations,Production Assistance,Product-Management
EID-2936,LL-2936,Operations,Production Assistance,Product-Management
EID-2973,LL-2973,Operations,Production Assistance,Product-Management
EID-1461,LL-1461,Operations,Production Manager,Product-Management
EID-2062,LL-2062,Operations,Production Manager,Product-Management
EID-1449,LL-1449,Operations,Production Manager,Product-Management
EID-1514,LL-1514,Operations,Production Manager,Product-Management
EID-3356,LL-3356,Operations,Production Manager,Product-Management
EID-3382,LL-3382,Operations,Production Manager,Product-Management
EID-3408,LL-3408,Operations,Production Manager,Product-Management
EID-3761,LL-3761,Operations,Production Manager,Product-Management
EID-3787,LL-3787,Operations,Production Manager,Product-Management
EID-4017,LL-4017,Operations,Production Manager,Product-Management
EID-4029,LL-4029,Operations,Production Manager,Product-Management
EID-4031,LL-4031,Operations,Production Manager,Product-Management
