location,level,Cluster,Code,Concate,min,mid,max
Nuremberg,L7,Customer-Service,CSS-000,NurembergCustomer-ServiceL7,196900,226500,256000
Madrid,L1,Customer-Service,CSS-000,MadridCustomer-ServiceL1,42500,48800,55200
Madrid,L2,Customer-Service,CSS-000,MadridCustomer-ServiceL2,56400,64900,73300
Madrid,L3,Customer-Service,CSS-000,MadridCustomer-ServiceL3,67900,78100,88300
Madrid,L4,Customer-Service,CSS-000,MadridCustomer-ServiceL4,85900,98800,111600
Madrid,L5,Customer-Service,CSS-000,MadridCustomer-ServiceL5,124600,143300,162000
Madrid,L6,Customer-Service,CSS-000,MadridCustomer-ServiceL6,158200,181900,205700
Madrid,L7,Customer-Service,CSS-000,MadridCustomer-ServiceL7,173900,199900,226000
Milan,L1,Customer-Service,CSS-000,MilanCustomer-ServiceL1,44800,51600,58300
Milan,L2,Customer-Service,CSS-000,MilanCustomer-ServiceL2,50700,58300,65900
Milan,L3,Customer-Service,CSS-000,MilanCustomer-ServiceL3,69900,80400,90900
Milan,L4,Customer-Service,CSS-000,MilanCustomer-ServiceL4,81800,94100,106400
Milan,L5,Customer-Service,CSS-000,MilanCustomer-ServiceL5,119400,137400,155300
Milan,L6,Customer-Service,CSS-000,MilanCustomer-ServiceL6,156200,179700,203100
Milan,L7,Customer-Service,CSS-000,MilanCustomer-ServiceL7,199700,229700,259600
Paris,L1,Customer-Service,CSS-000,ParisCustomer-ServiceL1,42700,49100,55500
Paris,L2,Customer-Service,CSS-000,ParisCustomer-ServiceL2,55600,64000,72300
Paris,L3,Customer-Service,CSS-000,ParisCustomer-ServiceL3,71500,82200,92900
Paris,L4,Customer-Service,CSS-000,ParisCustomer-ServiceL4,87100,100200,113300
Paris,L5,Customer-Service,CSS-000,ParisCustomer-ServiceL5,115500,132900,150200
Paris,L6,Customer-Service,CSS-000,ParisCustomer-ServiceL6,140100,161100,182100
Paris,L7,Customer-Service,CSS-000,ParisCustomer-ServiceL7,189100,217400,245800
Amstandarm,L1,Customer-Service,CSS-000,AmstandarmCustomer-ServiceL1,40200,46200,52200
Amstandarm,L2,Customer-Service,CSS-000,AmstandarmCustomer-ServiceL2,59100,68000,76800
Amstandarm,L3,Customer-Service,CSS-000,AmstandarmCustomer-ServiceL3,72900,83900,94800
Amstandarm,L4,Customer-Service,CSS-000,AmstandarmCustomer-ServiceL4,82200,94500,106900
Amstandarm,L5,Customer-Service,CSS-000,AmstandarmCustomer-ServiceL5,110400,127000,143600
Amstandarm,L6,Customer-Service,CSS-000,AmstandarmCustomer-ServiceL6,143400,164900,186400
Amstandarm,L7,Customer-Service,CSS-000,AmstandarmCustomer-ServiceL7,182300,209600,237000
Barcelona,L1,Financial-Service,FNS-000,BarcelonaFinancial-ServiceL1,40400,46500,52600
Barcelona,L2,Financial-Service,FNS-000,BarcelonaFinancial-ServiceL2,50500,58000,65600
Barcelona,L3,Financial-Service,FNS-000,BarcelonaFinancial-ServiceL3,73700,84800,95900
Barcelona,L4,Financial-Service,FNS-000,BarcelonaFinancial-ServiceL4,85500,98300,111200
Barcelona,L5,Financial-Service,FNS-000,BarcelonaFinancial-ServiceL5,121400,139600,157800
Barcelona,L6,Financial-Service,FNS-000,BarcelonaFinancial-ServiceL6,145500,167300,189200
Barcelona,L7,Financial-Service,FNS-000,BarcelonaFinancial-ServiceL7,172000,197900,223700
Warsaw,L1,Financial-Service,FNS-000,WarsawFinancial-ServiceL1,36600,42000,47500
Warsaw,L2,Financial-Service,FNS-000,WarsawFinancial-ServiceL2,59000,67800,76700
Warsaw,L3,Financial-Service,FNS-000,WarsawFinancial-ServiceL3,74100,85300,96400
Warsaw,L4,Financial-Service,FNS-000,WarsawFinancial-ServiceL4,89700,103100,116600
Warsaw,L5,Financial-Service,FNS-000,WarsawFinancial-ServiceL5,114400,131600,148700
Warsaw,L6,Financial-Service,FNS-000,WarsawFinancial-ServiceL6,163000,187400,211800
Warsaw,L7,Financial-Service,FNS-000,WarsawFinancial-ServiceL7,196000,225400,254800
Berlin,L1,Financial-Service,FNS-000,BerlinFinancial-ServiceL1,44000,50600,57200
Berlin,L2,Financial-Service,FNS-000,BerlinFinancial-ServiceL2,59400,68300,77200
Berlin,L3,Financial-Service,FNS-000,BerlinFinancial-ServiceL3,71800,82500,93300
Berlin,L4,Financial-Service,FNS-000,BerlinFinancial-ServiceL4,84900,97700,110400
Berlin,L5,Financial-Service,FNS-000,BerlinFinancial-ServiceL5,128900,148200,167600
Berlin,L6,Financial-Service,FNS-000,BerlinFinancial-ServiceL6,163100,187500,212000
Berlin,L7,Financial-Service,FNS-000,BerlinFinancial-ServiceL7,186900,215000,243000
Vienna,L1,Financial-Service,FNS-000,ViennaFinancial-ServiceL1,41900,48200,54500
Vienna,L2,Financial-Service,FNS-000,ViennaFinancial-ServiceL2,59000,67800,76700
Vienna,L3,Financial-Service,FNS-000,ViennaFinancial-ServiceL3,72700,83600,94600
Vienna,L4,Financial-Service,FNS-000,ViennaFinancial-ServiceL4,83800,96400,109000
Vienna,L5,Financial-Service,FNS-000,ViennaFinancial-ServiceL5,124800,143500,162300
Vienna,L6,Financial-Service,FNS-000,ViennaFinancial-ServiceL6,147000,169100,191200
Vienna,L7,Financial-Service,FNS-000,ViennaFinancial-ServiceL7,185900,213800,241600
Hamburg,L1,Financial-Service,FNS-000,HamburgFinancial-ServiceL1,42400,48800,55200
Hamburg,L2,Financial-Service,FNS-000,HamburgFinancial-ServiceL2,56400,64900,73400
Hamburg,L3,Financial-Service,FNS-000,HamburgFinancial-ServiceL3,67700,77900,88000
Hamburg,L4,Financial-Service,FNS-000,HamburgFinancial-ServiceL4,84300,96900,109600
Hamburg,L5,Financial-Service,FNS-000,HamburgFinancial-ServiceL5,128400,147600,166900
Hamburg,L6,Financial-Service,FNS-000,HamburgFinancial-ServiceL6,140000,161000,182000
Hamburg,L7,Financial-Service,FNS-000,HamburgFinancial-ServiceL7,192700,221600,250500
Munich,L1,Financial-Service,FNS-000,MunichFinancial-ServiceL1,44000,50600,57200
Munich,L2,Financial-Service,FNS-000,MunichFinancial-ServiceL2,58100,66800,75500
Munich,L3,Financial-Service,FNS-000,MunichFinancial-ServiceL3,69600,80000,90500
Munich,L4,Financial-Service,FNS-000,MunichFinancial-ServiceL4,82800,95200,107600
Munich,L5,Financial-Service,FNS-000,MunichFinancial-ServiceL5,129000,148300,167600
Munich,L6,Financial-Service,FNS-000,MunichFinancial-ServiceL6,156900,180500,204000
Munich,L7,Financial-Service,FNS-000,MunichFinancial-ServiceL7,185600,213500,241300
Frankfurt,L1,Financial-Service,FNS-000,FrankfurtFinancial-ServiceL1,40100,46100,52100
Frankfurt,L2,Financial-Service,FNS-000,FrankfurtFinancial-ServiceL2,54400,62600,70700
Frankfurt,L3,Financial-Service,FNS-000,FrankfurtFinancial-ServiceL3,74600,85700,96900
Frankfurt,L4,Financial-Service,FNS-000,FrankfurtFinancial-ServiceL4,80500,92600,104700
Frankfurt,L5,Financial-Service,FNS-000,FrankfurtFinancial-ServiceL5,113100,130100,147100
Frankfurt,L6,Financial-Service,FNS-000,FrankfurtFinancial-ServiceL6,141700,162900,184200
Frankfurt,L7,Financial-Service,FNS-000,FrankfurtFinancial-ServiceL7,186200,214100,242000
Stuttgart,L1,Financial-Service,FNS-000,StuttgartFinancial-ServiceL1,44400,51000,57700
Stuttgart,L2,Financial-Service,FNS-000,StuttgartFinancial-ServiceL2,55300,63600,71800
Stuttgart,L3,Financial-Service,FNS-000,StuttgartFinancial-ServiceL3,68800,79200,89500
Stuttgart,L4,Financial-Service,FNS-000,StuttgartFinancial-ServiceL4,89700,103200,116700
Stuttgart,L5,Financial-Service,FNS-000,StuttgartFinancial-ServiceL5,114800,132000,149300
Stuttgart,L6,Financial-Service,FNS-000,StuttgartFinancial-ServiceL6,160300,184400,208400
Stuttgart,L7,Financial-Service,FNS-000,StuttgartFinancial-ServiceL7,188300,216500,244800
Nuremberg,L1,Financial-Service,FNS-000,NurembergFinancial-ServiceL1,37500,43100,48800
Nuremberg,L2,Financial-Service,FNS-000,NurembergFinancial-ServiceL2,54800,63000,71200
Nuremberg,L3,Financial-Service,FNS-000,NurembergFinancial-ServiceL3,73500,84600,95600
Nuremberg,L4,Financial-Service,FNS-000,NurembergFinancial-ServiceL4,88300,101600,114800
Nuremberg,L5,Financial-Service,FNS-000,NurembergFinancial-ServiceL5,127900,147100,166300
Nuremberg,L6,Financial-Service,FNS-000,NurembergFinancial-ServiceL6,162700,187200,211600
Nuremberg,L7,Financial-Service,FNS-000,NurembergFinancial-ServiceL7,188300,216600,244800
Madrid,L1,Financial-Service,FNS-000,MadridFinancial-ServiceL1,38000,43700,49400
Madrid,L2,Financial-Service,FNS-000,MadridFinancial-ServiceL2,58700,67500,76300
Madrid,L3,Financial-Service,FNS-000,MadridFinancial-ServiceL3,70100,80600,91100
Madrid,L4,Financial-Service,FNS-000,MadridFinancial-ServiceL4,87600,100800,113900
Madrid,L5,Financial-Service,FNS-000,MadridFinancial-ServiceL5,124200,142800,161400
Madrid,L6,Financial-Service,FNS-000,MadridFinancial-ServiceL6,154600,177800,201000
Madrid,L7,Financial-Service,FNS-000,MadridFinancial-ServiceL7,188200,216400,244700
Milan,L1,Financial-Service,FNS-000,MilanFinancial-ServiceL1,39000,44800,50600
Milan,L2,Financial-Service,FNS-000,MilanFinancial-ServiceL2,56400,64900,73400
Milan,L3,Financial-Service,FNS-000,MilanFinancial-ServiceL3,66600,76600,86600
Milan,L4,Financial-Service,FNS-000,MilanFinancial-ServiceL4,82100,94400,106700
Milan,L5,Financial-Service,FNS-000,MilanFinancial-ServiceL5,127100,146100,165200
Milan,L6,Financial-Service,FNS-000,MilanFinancial-ServiceL6,162300,186600,210900
Milan,L7,Financial-Service,FNS-000,MilanFinancial-ServiceL7,177700,204300,231000
Paris,L1,Financial-Service,FNS-000,ParisFinancial-ServiceL1,40300,46400,52400
Paris,L2,Financial-Service,FNS-000,ParisFinancial-ServiceL2,54000,62100,70200
Paris,L3,Financial-Service,FNS-000,ParisFinancial-ServiceL3,72000,82800,93600
Paris,L4,Financial-Service,FNS-000,ParisFinancial-ServiceL4,88900,102300,115600
Paris,L5,Financial-Service,FNS-000,ParisFinancial-ServiceL5,122000,140300,158500
Paris,L6,Financial-Service,FNS-000,ParisFinancial-ServiceL6,157000,180600,204100
Paris,L7,Financial-Service,FNS-000,ParisFinancial-ServiceL7,198500,228300,258100
Amstandarm,L1,Financial-Service,FNS-000,AmstandarmFinancial-ServiceL1,35900,41300,46700
Amstandarm,L2,Financial-Service,FNS-000,AmstandarmFinancial-ServiceL2,56700,65200,73800
Amstandarm,L3,Financial-Service,FNS-000,AmstandarmFinancial-ServiceL3,68600,78900,89200
Amstandarm,L4,Financial-Service,FNS-000,AmstandarmFinancial-ServiceL4,81700,94000,106300
Amstandarm,L5,Financial-Service,FNS-000,AmstandarmFinancial-ServiceL5,121600,139900,158100
Amstandarm,L6,Financial-Service,FNS-000,AmstandarmFinancial-ServiceL6,150000,172500,195000
Amstandarm,L7,Financial-Service,FNS-000,AmstandarmFinancial-ServiceL7,180800,207900,235100
Barcelona,L1,Tech-Operations,TEO-000,BarcelonaTech-OperationsL1,39800,45700,51700
Barcelona,L2,Tech-Operations,TEO-000,BarcelonaTech-OperationsL2,51500,59200,66900
Barcelona,L3,Tech-Operations,TEO-000,BarcelonaTech-OperationsL3,71700,82400,93200
Barcelona,L4,Tech-Operations,TEO-000,BarcelonaTech-OperationsL4,88000,101300,114500
Barcelona,L5,Tech-Operations,TEO-000,BarcelonaTech-OperationsL5,129800,149300,168800
Barcelona,L6,Tech-Operations,TEO-000,BarcelonaTech-OperationsL6,147500,169600,191700
Barcelona,L7,Tech-Operations,TEO-000,BarcelonaTech-OperationsL7,188000,216200,244500
Warsaw,L1,Tech-Operations,TEO-000,WarsawTech-OperationsL1,40300,46400,52400
Warsaw,L2,Tech-Operations,TEO-000,WarsawTech-OperationsL2,54700,62900,71200
Warsaw,L3,Tech-Operations,TEO-000,WarsawTech-OperationsL3,68000,78200,88400
Warsaw,L4,Tech-Operations,TEO-000,WarsawTech-OperationsL4,87100,100200,113200
Warsaw,L5,Tech-Operations,TEO-000,WarsawTech-OperationsL5,116700,134200,151700
Warsaw,L6,Tech-Operations,TEO-000,WarsawTech-OperationsL6,155600,178900,202300
Warsaw,L7,Tech-Operations,TEO-000,WarsawTech-OperationsL7,178400,205200,231900
Berlin,L1,Tech-Operations,TEO-000,BerlinTech-OperationsL1,36900,42400,48000
Berlin,L2,Tech-Operations,TEO-000,BerlinTech-OperationsL2,54400,62600,70700
Berlin,L3,Tech-Operations,TEO-000,BerlinTech-OperationsL3,68400,78700,88900
Berlin,L4,Tech-Operations,TEO-000,BerlinTech-OperationsL4,82600,95000,107400
Berlin,L5,Tech-Operations,TEO-000,BerlinTech-OperationsL5,129000,148300,167700
Berlin,L6,Tech-Operations,TEO-000,BerlinTech-OperationsL6,145400,167200,189000
Berlin,L7,Tech-Operations,TEO-000,BerlinTech-OperationsL7,190500,219100,247600
Vienna,L1,Tech-Operations,TEO-000,ViennaTech-OperationsL1,37500,43100,48700
Vienna,L2,Tech-Operations,TEO-000,ViennaTech-OperationsL2,55500,63800,72100
Vienna,L3,Tech-Operations,TEO-000,ViennaTech-OperationsL3,66200,76100,86000
Vienna,L4,Tech-Operations,TEO-000,ViennaTech-OperationsL4,84000,96600,109200
Vienna,L5,Tech-Operations,TEO-000,ViennaTech-OperationsL5,122200,140500,158900
Vienna,L6,Tech-Operations,TEO-000,ViennaTech-OperationsL6,166000,190900,215700
Vienna,L7,Tech-Operations,TEO-000,ViennaTech-OperationsL7,197700,227300,256900
Hamburg,L1,Tech-Operations,TEO-000,HamburgTech-OperationsL1,40500,46600,52600
Hamburg,L2,Tech-Operations,TEO-000,HamburgTech-OperationsL2,59600,68500,77400
Hamburg,L3,Tech-Operations,TEO-000,HamburgTech-OperationsL3,71100,81800,92500
Hamburg,L4,Tech-Operations,TEO-000,HamburgTech-OperationsL4,82200,94600,106900
Hamburg,L5,Tech-Operations,TEO-000,HamburgTech-OperationsL5,123400,141900,160400
Hamburg,L6,Tech-Operations,TEO-000,HamburgTech-OperationsL6,151600,174400,197100
Hamburg,L7,Tech-Operations,TEO-000,HamburgTech-OperationsL7,183500,211000,238500
Munich,L1,Tech-Operations,TEO-000,MunichTech-OperationsL1,40600,46700,52800
Munich,L2,Tech-Operations,TEO-000,MunichTech-OperationsL2,52500,60400,68200
Munich,L3,Tech-Operations,TEO-000,MunichTech-OperationsL3,74700,85900,97100
Munich,L4,Tech-Operations,TEO-000,MunichTech-OperationsL4,85000,97800,110500
Munich,L5,Tech-Operations,TEO-000,MunichTech-OperationsL5,124700,143400,162100
Munich,L6,Tech-Operations,TEO-000,MunichTech-OperationsL6,165900,190800,215700
Munich,L7,Tech-Operations,TEO-000,MunichTech-OperationsL7,196000,225400,254900
Frankfurt,L1,Tech-Operations,TEO-000,FrankfurtTech-OperationsL1,40000,46000,52000
Frankfurt,L2,Tech-Operations,TEO-000,FrankfurtTech-OperationsL2,58200,66900,75600
Frankfurt,L3,Tech-Operations,TEO-000,FrankfurtTech-OperationsL3,72200,83000,93900
Frankfurt,L4,Tech-Operations,TEO-000,FrankfurtTech-OperationsL4,83500,96100,108600
Frankfurt,L5,Tech-Operations,TEO-000,FrankfurtTech-OperationsL5,114100,131200,148300
Frankfurt,L6,Tech-Operations,TEO-000,FrankfurtTech-OperationsL6,155100,178400,201700
Frankfurt,L7,Tech-Operations,TEO-000,FrankfurtTech-OperationsL7,183300,210800,238300
Stuttgart,L1,Tech-Operations,TEO-000,StuttgartTech-OperationsL1,39900,45900,51900
Stuttgart,L2,Tech-Operations,TEO-000,StuttgartTech-OperationsL2,53100,61000,69000
Stuttgart,L3,Tech-Operations,TEO-000,StuttgartTech-OperationsL3,69800,80300,90800
Stuttgart,L4,Tech-Operations,TEO-000,StuttgartTech-OperationsL4,81100,93300,105400
Stuttgart,L5,Tech-Operations,TEO-000,StuttgartTech-OperationsL5,111400,128200,144900
Stuttgart,L6,Tech-Operations,TEO-000,StuttgartTech-OperationsL6,151900,174700,197500
Stuttgart,L7,Tech-Operations,TEO-000,StuttgartTech-OperationsL7,186800,214800,242800
Nuremberg,L1,Tech-Operations,TEO-000,NurembergTech-OperationsL1,39000,44800,50700
Nuremberg,L2,Tech-Operations,TEO-000,NurembergTech-OperationsL2,56700,65200,73700
Nuremberg,L3,Tech-Operations,TEO-000,NurembergTech-OperationsL3,65800,75600,85500
Nuremberg,L4,Tech-Operations,TEO-000,NurembergTech-OperationsL4,86900,99900,113000
Nuremberg,L5,Tech-Operations,TEO-000,NurembergTech-OperationsL5,126900,145900,164900
Nuremberg,L6,Tech-Operations,TEO-000,NurembergTech-OperationsL6,144100,165800,187400
Nuremberg,L7,Tech-Operations,TEO-000,NurembergTech-OperationsL7,182500,209800,237200
Madrid,L1,Tech-Operations,TEO-000,MadridTech-OperationsL1,43700,50300,56800
Madrid,L2,Tech-Operations,TEO-000,MadridTech-OperationsL2,55600,64000,72300
Madrid,L3,Tech-Operations,TEO-000,MadridTech-OperationsL3,67800,78000,88200
Madrid,L4,Tech-Operations,TEO-000,MadridTech-OperationsL4,82900,95300,107800
Madrid,L5,Tech-Operations,TEO-000,MadridTech-OperationsL5,119500,137400,155300
Madrid,L6,Tech-Operations,TEO-000,MadridTech-OperationsL6,160400,184500,208500
Madrid,L7,Tech-Operations,TEO-000,MadridTech-OperationsL7,194000,223100,252200
Milan,L1,Tech-Operations,TEO-000,MilanTech-OperationsL1,39800,45800,51800
Milan,L2,Tech-Operations,TEO-000,MilanTech-OperationsL2,52400,60200,68100
Milan,L3,Tech-Operations,TEO-000,MilanTech-OperationsL3,71100,81800,92500
Milan,L4,Tech-Operations,TEO-000,MilanTech-OperationsL4,89200,102500,115900
Milan,L5,Tech-Operations,TEO-000,MilanTech-OperationsL5,113100,130100,147100
Milan,L6,Tech-Operations,TEO-000,MilanTech-OperationsL6,154200,177300,200400
Milan,L7,Tech-Operations,TEO-000,MilanTech-OperationsL7,171000,196700,222300
Paris,L1,Tech-Operations,TEO-000,ParisTech-OperationsL1,40300,46400,52400
Paris,L2,Tech-Operations,TEO-000,ParisTech-OperationsL2,57800,66500,75200
Paris,L3,Tech-Operations,TEO-000,ParisTech-OperationsL3,74600,85800,97000
Paris,L4,Tech-Operations,TEO-000,ParisTech-OperationsL4,81600,93900,106100
Paris,L5,Tech-Operations,TEO-000,ParisTech-OperationsL5,128600,147900,167200
Paris,L6,Tech-Operations,TEO-000,ParisTech-OperationsL6,166200,191200,216100
Paris,L7,Tech-Operations,TEO-000,ParisTech-OperationsL7,198800,228600,258500
Amstandarm,L1,Tech-Operations,TEO-000,AmstandarmTech-OperationsL1,42900,49300,55700
Amstandarm,L2,Tech-Operations,TEO-000,AmstandarmTech-OperationsL2,56500,65000,73500
Amstandarm,L3,Tech-Operations,TEO-000,AmstandarmTech-OperationsL3,69900,80400,90900
Amstandarm,L4,Tech-Operations,TEO-000,AmstandarmTech-OperationsL4,80900,93000,105200
Amstandarm,L5,Tech-Operations,TEO-000,AmstandarmTech-OperationsL5,129200,148600,168000
Amstandarm,L6,Tech-Operations,TEO-000,AmstandarmTech-OperationsL6,160500,184500,208600
Amstandarm,L7,Tech-Operations,TEO-000,AmstandarmTech-OperationsL7,197000,226500,256100
Barcelona,L1,Sales-Operations,SOP-000,BarcelonaSales-OperationsL1,40100,46100,52100
Barcelona,L2,Sales-Operations,SOP-000,BarcelonaSales-OperationsL2,51200,58900,66600
Barcelona,L3,Sales-Operations,SOP-000,BarcelonaSales-OperationsL3,66700,76700,86700
Barcelona,L4,Sales-Operations,SOP-000,BarcelonaSales-OperationsL4,85500,98300,111100
Barcelona,L5,Sales-Operations,SOP-000,BarcelonaSales-OperationsL5,114000,131100,148200
Barcelona,L6,Sales-Operations,SOP-000,BarcelonaSales-OperationsL6,167700,192900,218100
Barcelona,L7,Sales-Operations,SOP-000,BarcelonaSales-OperationsL7,198200,227900,257600
Warsaw,L1,Sales-Operations,SOP-000,WarsawSales-OperationsL1,38200,43900,49600
Warsaw,L2,Sales-Operations,SOP-000,WarsawSales-OperationsL2,56900,65500,74000
Warsaw,L3,Sales-Operations,SOP-000,WarsawSales-OperationsL3,67300,77500,87600
Warsaw,L4,Sales-Operations,SOP-000,WarsawSales-OperationsL4,82900,95300,107800
Warsaw,L5,Sales-Operations,SOP-000,WarsawSales-OperationsL5,119700,137700,155700
Warsaw,L6,Sales-Operations,SOP-000,WarsawSales-OperationsL6,149500,171900,194300
Warsaw,L7,Sales-Operations,SOP-000,WarsawSales-OperationsL7,176500,203000,229500
Berlin,L1,Sales-Operations,SOP-000,BerlinSales-OperationsL1,37800,43400,49100
Berlin,L2,Sales-Operations,SOP-000,BerlinSales-OperationsL2,53800,61900,69900
Berlin,L3,Sales-Operations,SOP-000,BerlinSales-OperationsL3,74200,85300,96500
Berlin,L4,Sales-Operations,SOP-000,BerlinSales-OperationsL4,84900,97600,110300
Berlin,L5,Sales-Operations,SOP-000,BerlinSales-OperationsL5,118000,135600,153300
Berlin,L6,Sales-Operations,SOP-000,BerlinSales-OperationsL6,145000,166800,188500
Berlin,L7,Sales-Operations,SOP-000,BerlinSales-OperationsL7,190500,219100,247700
Vienna,L1,Sales-Operations,SOP-000,ViennaSales-OperationsL1,38300,44000,49800
Vienna,L2,Sales-Operations,SOP-000,ViennaSales-OperationsL2,57400,66000,74600
Vienna,L3,Sales-Operations,SOP-000,ViennaSales-OperationsL3,65200,75000,84700
Vienna,L4,Sales-Operations,SOP-000,ViennaSales-OperationsL4,90000,103500,117000
Vienna,L5,Sales-Operations,SOP-000,ViennaSales-OperationsL5,110400,127000,143500
Vienna,L6,Sales-Operations,SOP-000,ViennaSales-OperationsL6,167400,192500,217600
Vienna,L7,Sales-Operations,SOP-000,ViennaSales-OperationsL7,171100,196800,222400
Hamburg,L1,Sales-Operations,SOP-000,HamburgSales-OperationsL1,42600,49000,55400
